category,product_url,title,publisher,authors,description,image_urls,image_paths,classified
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fizik-Soru-Bankasi-Ulti-Yayinlari-883789.html,AYT Fizik Soru Bankası Ulti Yayınları,Ulti Yayınları,Asım Kartal,AYT Fizik Soru Bankası Ulti Yayınları | 9786259477558,https://cdn.kitapsec.com/image/urun/2024/06/24/1719224891.jpg,dtyResimler\AYT-Fizik-Soru-Bankasi-Ulti-Yayinlari-883789.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fizik-Soru-Bankasi-Video-Cozumlu-Tudem-Yayinlari-824345.html,AYT Fizik Soru Bankası Video Çözümlü Tudem Yayınları,Tudem Eğitim,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2023/06/06/1686052524.jpg,dtyResimler\AYT-Fizik-Soru-Bankasi-Video-Cozumlu-Tudem-Yayinlari-824345.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fizik-Soru-Bankasi-Yanit-Yayinlari-371600.html,AYT Fizik Soru Bankası Yanıt Yayınları,Yanıt Yayınları,Yanıt Komisyon,"8. Sınıf, LGS ye Başlıyorum, Fen Bilimleri, Anlatım Fasikülü, Yanıt Yayınları, 9786256115217",https://cdn.kitapsec.com/image/urun/2019/07/29/1564383808.jpg,dtyResimler\AYT-Fizik-Soru-Bankasi-Yanit-Yayinlari-371600.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fizik-Soru-Kitabi-Yeni-Nesil-Yayinlari-666266.html,AYT Fizik Soru Kitabı Yeni Nesil Yayınları,Yeni Nesil Yayınevi,Ali Haydar Aydoğdu,TYT Fizik Soru Bankası Yeni Nesil Yayınevi 9786052825839,https://cdn.kitapsec.com/image/urun/2021/11/05/1636093736.jpg,dtyResimler\AYT-Fizik-Soru-Kitabi-Yeni-Nesil-Yayinlari-666266.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fizik-Tersyuz-Soru-Bankasi-Nitelik-Yayinlari-559119.html,AYT Fizik Tersyüz Soru Bankası Nitelik Yayınları,Nitelik Yayınları,Nitelik Komisyon,"9., Sınıf, Coğrafya, Nitelik, Beceri, Temelli, Soru, Kitabı, Nitelik, Yayınları, 9786052724279",https://cdn.kitapsec.com/image/urun/2020/11/13/1605276304.jpg,dtyResimler\AYT-Fizik-Tersyuz-Soru-Bankasi-Nitelik-Yayinlari-559119.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fizik-Venn-Serisi-Soru-Kitabi-Yazit-Yayinlari-725763.html,AYT Fizik Venn Serisi Soru Kitabı Yazıt Yayınları,Yazıt Yayınları,Emre Gündem,AYT Fizik Venn Serisi Soru Kitabı Yazıt Yayınları | 9786257475181,https://cdn.kitapsec.com/image/urun/2022/04/01/1648819922.jpg,dtyResimler\AYT-Fizik-Venn-Serisi-Soru-Kitabi-Yazit-Yayinlari-725763.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fizik-Video-Cozumlu-Soru-Bankasi-Ertan-Sinan-Sahin-916397.html,AYT Fizik Video Çözümlü Soru Bankası Ertan Sinan Şahin,Ertan Sinan Şahin Yayınları,Ertan Sinan Şahin,"Ertan Sinan Şahin, TYT Fizik, Video Ders Kitabı, KR Akademi Yayınları, 9786255599230",https://cdn.kitapsec.com/image/urun/2025/03/26/1742991277.jpg,dtyResimler\AYT-Fizik-Video-Cozumlu-Soru-Bankasi-Ertan-Sinan-Sahin-916397.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fizik-Video-Cozumlu-Soru-Bankasi-Evrensel-Iletisim-Yayinlari-384125.html,AYT Fizik Video Çözümlü Soru Bankası Evrensel İletişim Yayınları,Evrensel İletişim Yayınları,Aydın Akbay,TYT Fizik Video Çözümlü Soru Bankası Evrensel İletişim Yayınları 9786057958433,https://cdn.kitapsec.com/image/urun/2019/10/08/1570544005.jpg,dtyResimler\AYT-Fizik-Video-Cozumlu-Soru-Bankasi-Evrensel-Iletisim-Yayinlari-384125.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Fundamentals-Biyoloji-Soru-Bankasi-Tonguc-Akademi-346446.html,AYT Fundamentals Biyoloji Soru Bankası Tonguç Akademi,Tonguç Akademi,FUNDAmentals,"FUNDAmentals, Biyoloji, TYT, Konu Anlatımlı, Soru Bankası, Tonguç Akademi, 9786254221118",https://cdn.kitapsec.com/image/urun/2022/10/12/1665585186.jpg,dtyResimler\AYT-Fundamentals-Biyoloji-Soru-Bankasi-Tonguc-Akademi-346446.html_1.jpg,Biyoloji
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-12-Fasikul-Karekok-Yayinlari-921140.html,AYT Geometri 12 Fasikül Karekök Yayınları,Karekök Yayınları,Muharrem Duş,"Muharrem Duş, Sara Sıla Culfa, Eda Kalaycıoğlu
TYT AYT Geometri, Her Kazanımdan Bir Soru, Karekök Yayınları, Muharrem Duş, Sara Sıla Culfa, Eda Kalaycıoğlu, 9786256180260",https://cdn.kitapsec.com/image/urun/2025/07/11/1752240469.jpg,dtyResimler\AYT-Geometri-12-Fasikul-Karekok-Yayinlari-921140.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Atak-Soru-Bankasi-Delta-Kultur-Yayinlari-373634.html,AYT Geometri Atak Soru Bankası Delta Kültür Yayınları,Delta Kültür Yayınları,Çınar Aslan,"2025, TYT Geometri, Föy, Soru Bankası, Delta Kültür, 9786057698476,",https://cdn.kitapsec.com/image/urun/2019/08/16/1565937095.jpg,dtyResimler\AYT-Geometri-Atak-Soru-Bankasi-Delta-Kultur-Yayinlari-373634.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Extra-Soru-Bankasi-Kafa-Dengi-Yayinlari-777233.html,AYT Geometri Extra Soru Bankası Kafa Dengi Yayınları,Kafadengi Yayınları,Rafet Özdemir,"10. Sınıf, Iceberg, Matematik, Soru Bankası, Okyanus Yayıncılık, Rafet Özdemir, 9786259692241",https://cdn.kitapsec.com/image/urun/2022/10/12/1665562981.jpg,dtyResimler\AYT-Geometri-Extra-Soru-Bankasi-Kafa-Dengi-Yayinlari-777233.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Konu-Anlatimli-Soru-Bankasi-Nitelik-Yayinlari-329584.html,AYT Geometri Konu Anlatımlı Soru Bankası Nitelik Yayınları,Nitelik Yayınları,Sinan Yılmaz,"Nazar Büyü ve Fal; İnançlar Uygulamalar, Divan Kitap, Sinan Yılmaz, 9786054239450",https://cdn.kitapsec.com/image/urun/2018/11/06/1541492957.jpg,dtyResimler\AYT-Geometri-Konu-Anlatimli-Soru-Bankasi-Nitelik-Yayinlari-329584.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Son-500-Soru-Hiz-Yayinlari-588601.html,AYT Geometri Son 500 Soru Hız Yayınları,Hız Yayınları,Hız Komisyon,"6. Sınıf, Sosyal Bilgiler, Hibrit, Konu Anlatımlı, Etkinlikli, Soru Bankası, Hız Yayınları, 9786256071803",https://cdn.kitapsec.com/image/urun/2021/04/14/1618357712.jpg,dtyResimler\AYT-Geometri-Son-500-Soru-Hiz-Yayinlari-588601.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Soru-Bankasi-Aydin-Yayinlari-644989.html,AYT Geometri Soru Bankası Aydın Yayınları,Aydın Yayınları,Nesibe Aydın,"AYT Matematik, Ders İşleyiş Modülleri, Aydın Yayınları, Nesibe Aydın, Mehmet İlker Çoban, 9786256412668",https://cdn.kitapsec.com/image/urun/2021/09/07/1631025523.jpg,dtyResimler\AYT-Geometri-Soru-Bankasi-Aydin-Yayinlari-644989.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Soru-Bankasi-Fen-Bilimleri-Yayincilik-317213.html,AYT Geometri Soru Bankası Fen Bilimleri Yayıncılık,Fen Bilimleri Eğitim ve Yayıncılık,Fen Bilimleri Komisyon,11. Sınıf Matematik Konu Anlatımlı Soru Bankası Fen Bilimleri Yayınları 9786057538963,https://cdn.kitapsec.com/image/urun/2018/09/03/b1535980418.gif,dtyResimler\AYT-Geometri-Soru-Bankasi-Fen-Bilimleri-Yayincilik-317213.html_1.gif,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Soru-Bankasi-Karekok-Yayinlari-318373.html,AYT Geometri Soru Bankası Karekök Yayınları,Karekök Yayınları,Karekök Komisyon,"5.Sınıf, İngilizce, Soru Bankası, Karekök Yayıncılık, Adem Özen, Ayhan Güneş, 9786057711304",https://cdn.kitapsec.com/image/urun/2023/09/12/1694507686.jpg,dtyResimler\AYT-Geometri-Soru-Bankasi-Karekok-Yayinlari-318373.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Soru-Bankasi-Sinav-Yayinlari-839377.html,AYT Geometri Soru Bankası Sınav Yayınları,Sınav Yayınları,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2023/09/05/1693908161.png,dtyResimler\AYT-Geometri-Soru-Bankasi-Sinav-Yayinlari-839377.html_1.png,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Soru-Bankasi-Yeni-Temel-ve-Orta-Duzey-Kafadengi-Yayinlari-382441.html,AYT Geometri Soru Bankası Yeni Temel ve Orta Düzey Kafadengi Yayınları,Kafadengi Yayınları,Cihan Irmak Bacacı,TYT Geometri Temel ve Orta Düzey Süper Öğreten Soru Bankası Kafadengi Yayınları 9786053809777,https://cdn.kitapsec.com/image/urun/2019/10/03/1570083897.jpg,dtyResimler\AYT-Geometri-Soru-Bankasi-Yeni-Temel-ve-Orta-Duzey-Kafadengi-Yayinlari-382441.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Geometri-Spotlu-Soru-Bankasi-Sadik-Uygun-Yayinlari-303933.html,AYT Geometri Spotlu Soru Bankası Sadık Uygun Yayınları,Sadık Uygun Yayınları,Sadık Uygun Komisyon,"4.Sınıf, Stem+A Fasikülleri, (7 FASİKÜL), Sadık Uygun, 9786257178860",https://cdn.kitapsec.com/image/urun/2020/04/14/1586870317.jpg,dtyResimler\AYT-Geometri-Spotlu-Soru-Bankasi-Sadik-Uygun-Yayinlari-303933.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Grafikliyorum-Soru-Bankasi-Etkili-Matematik-Yayinlari-898984.html,AYT Grafikliyorum Soru Bankası Etkili Matematik Yayınları,Etkili Matematik Yayınları,Yaşar Hoca,"AYT Matematik, 12 li Branş Denemeleri, Etkili Matematik Yayınları, Yaşar Hoca, Burak Köse, 9786256349179",https://cdn.kitapsec.com/image/urun/2024/10/05/1728121841.jpg,dtyResimler\AYT-Grafikliyorum-Soru-Bankasi-Etkili-Matematik-Yayinlari-898984.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Gun-Gun-Biyoloji-Soru-Bankasi-Strateji-Yayinlari-737260.html,AYT Gün Gün Biyoloji Soru Bankası Strateji Yayınları,Strateji Yayınları,Strateji Komisyon,"AYT Tarih, Gün Gün, Soru Bankası, Strateji Yayınları, 9786257222600",https://cdn.kitapsec.com/image/urun/2022/04/29/1651234479.jpg,dtyResimler\AYT-Gun-Gun-Biyoloji-Soru-Bankasi-Strateji-Yayinlari-737260.html_1.jpg,Biyoloji
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Gun-Gun-Kimya-Soru-Bankasi-Strateji-Yayinlari-737272.html,AYT Gün Gün Kimya Soru Bankası Strateji Yayınları,Strateji Yayınları,Strateji Komisyon,"AYT Tarih, Gün Gün, Soru Bankası, Strateji Yayınları, 9786257222600",https://cdn.kitapsec.com/image/urun/2022/04/29/1651234762.jpg,dtyResimler\AYT-Gun-Gun-Kimya-Soru-Bankasi-Strateji-Yayinlari-737272.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hazirlik-Biyoloji-Soru-Bankasi-Eis-Yayinlari-763828.html,AYT Hazırlık Biyoloji Soru Bankası Eis Yayınları,EİS Yayınları,Kolektif,"6. Sınıf, VIP, Tüm Dersler, Konu Anlatımlı, Editör Yayınevi, 9786052806869",https://cdn.kitapsec.com/image/urun/2022/08/12/1660305571.jpg,dtyResimler\AYT-Hazirlik-Biyoloji-Soru-Bankasi-Eis-Yayinlari-763828.html_1.jpg,Biyoloji
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hazirlik-Edebiyat-Soru-Bankasi-Eis-Yayinlari-763830.html,AYT Hazırlık Edebiyat Soru Bankası Eis Yayınları,EİS Yayınları,Kolektif,"6. Sınıf, VIP, Tüm Dersler, Konu Anlatımlı, Editör Yayınevi, 9786052806869",https://cdn.kitapsec.com/image/urun/2022/08/12/1660305715.jpg,dtyResimler\AYT-Hazirlik-Edebiyat-Soru-Bankasi-Eis-Yayinlari-763830.html_1.jpg,Edebiyat
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hazirlik-Fizik-Soru-Bankasi-Eis-Yayinlari-763793.html,AYT Hazırlık Fizik Soru Bankası Eis Yayınları,EİS Yayınları,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2022/08/12/1660296750.jpg,dtyResimler\AYT-Hazirlik-Fizik-Soru-Bankasi-Eis-Yayinlari-763793.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hazirlik-Geometri-Soru-Bankasi-Eis-Yayinlari-763790.html,AYT Hazırlık Geometri Soru Bankası Eis Yayınları,EİS Yayınları,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2022/08/12/1660296579.jpg,dtyResimler\AYT-Hazirlik-Geometri-Soru-Bankasi-Eis-Yayinlari-763790.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hazirlik-Kimya-Soru-Bankasi-Eis-Yayinlari-763794.html,AYT Hazırlık Kimya Soru Bankası Eis Yayınları,EİS Yayınları,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2022/08/12/1660296888.jpg,dtyResimler\AYT-Hazirlik-Kimya-Soru-Bankasi-Eis-Yayinlari-763794.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hedef-15-Net-Matematik-Soru-Bankasi-IQ-Yayinlari-917075.html,AYT Hedef 15 Net Matematik Soru Bankası IQ Yayınları,IQ Yayınları,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2025/04/08/1744122780.jpg,dtyResimler\AYT-Hedef-15-Net-Matematik-Soru-Bankasi-IQ-Yayinlari-917075.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hedef-Ilk-Adim-Matematik-Soru-Bankasi-IQ-Yayinlari-913474.html,AYT Hedef İlk Adım Matematik Soru Bankası IQ Yayınları,IQ Yayınları,Komisyon,"2.Sınıf, Vip, Tüm Dersler, Konu Anlatımı, Editör Yayınevi, 9786052806845",https://cdn.kitapsec.com/image/urun/2025/02/05/1738750084.jpg,dtyResimler\AYT-Hedef-Ilk-Adim-Matematik-Soru-Bankasi-IQ-Yayinlari-913474.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hocalarin-Gozunden-Cografya-Soru-Bankasi-Yargi-Yayinlari-587850.html,AYT Hocaların Gözünden Coğrafya Soru Bankası Yargı Yayınları,Yargı Yayınları,Hasan Parkmaden,AYT Hocaların Gözünden Coğrafya Soru Bankası Yargı Yayınları | 9786254420375,https://cdn.kitapsec.com/image/urun/2021/04/08/1617875169.gif,dtyResimler\AYT-Hocalarin-Gozunden-Cografya-Soru-Bankasi-Yargi-Yayinlari-587850.html_1.gif,Coğrafya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hocanin-Sectigi-Sorular-Inorganik-Kimya-Soru-Bankasi-Dahi-Adam-Yayinlari-271869.html,AYT Hocanın Seçtiği Sorular İnorganik Kimya Soru Bankası Dahi Adam Yayınları,Dahi Adam Yayınları,Dahi Adam Komisyon,TYT Nokta Atışı Tamamı Çözümlü 10 Deneme Sınavı Dahi Adam Yayınları 9786052121733,https://cdn.kitapsec.com/image/urun/2018/02/05/1515834382.jpg,dtyResimler\AYT-Hocanin-Sectigi-Sorular-Inorganik-Kimya-Soru-Bankasi-Dahi-Adam-Yayinlari-271869.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Hocanin-Sectigi-Sorular-Matematik-2-Soru-Bankasi-Dahi-Adam-Yayinlari-271920.html,AYT Hocanın Seçtiği Sorular Matematik 2 Soru Bankası Dahi Adam Yayınları,Dahi Adam Yayınları,Dahi Adam Komisyon,TYT Nokta Atışı Tamamı Çözümlü 10 Deneme Sınavı Dahi Adam Yayınları 9786052121733,https://cdn.kitapsec.com/image/urun/2018/02/05/1515843018.jpg,dtyResimler\AYT-Hocanin-Sectigi-Sorular-Matematik-2-Soru-Bankasi-Dahi-Adam-Yayinlari-271920.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-ICeberg-Fizik-Soru-Bankasi-Okyanus-Yayinlari-549836.html,AYT ICeberg Fizik Soru Bankası Okyanus Yayınları,Okyanus Yayınları,Ömer Öztel,"9. Sınıf, Robust, Fizik, Soru Bankası, Kafadengi Yayınları, 9786259401294, Ömer Öztel",https://cdn.kitapsec.com/image/urun/2020/10/01/1601543265.jpg,dtyResimler\AYT-ICeberg-Fizik-Soru-Bankasi-Okyanus-Yayinlari-549836.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Iceberg-Geometri-Soru-Bankasi-Okyanus-Yayinlari-378999.html,AYT Iceberg Geometri Soru Bankası Okyanus Yayınları,Okyanus Yayınları,Metin Taşkın,"Tyt Iceberg, Coğrafya Soru Bankası, Okyanus Yayıncılık, Metin Taşkın, 9786256537545,",https://cdn.kitapsec.com/image/urun/2019/09/19/1568885019.jpg,dtyResimler\AYT-Iceberg-Geometri-Soru-Bankasi-Okyanus-Yayinlari-378999.html_1.jpg,Geometri
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Iceberg-Kimya-Soru-Bankasi-Okyanus-Yayincilik-845607.html,AYT Iceberg Kimya Soru Bankası Okyanus Yayıncılık,Okyanus Yayınları,Ahmet Sarıyar,"Ayt Iceberg Kimya Soru Bankası, Okyanus Yayıncılık, Ahmet Sarıyar, Fadime Ömür Sarıyar, 9786256537583,",https://cdn.kitapsec.com/image/urun/2023/10/06/1696574833.jpg,dtyResimler\AYT-Iceberg-Kimya-Soru-Bankasi-Okyanus-Yayincilik-845607.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Iceberg-Tarih-Soru-Bankasi-Okyanus-Yayinlari-651859.html,AYT Iceberg Tarih Soru Bankası Okyanus Yayınları,Okyanus Yayınları,sıtkı çelik,"Ayt Iceberg Tarih Soru Bankası, Okyanus Yayıncılık, Sıtkı Çelik, 9786256537606,",https://cdn.kitapsec.com/image/urun/2021/09/25/1632551970.jpg,dtyResimler\AYT-Iceberg-Tarih-Soru-Bankasi-Okyanus-Yayinlari-651859.html_1.jpg,Tarih
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Integral-Fasikulleri-Yari-Cap-Yayinlari-709020.html,AYT İntegral Fasikülleri Yarı Çap Yayınları,Yarı Çap Yayınları,Ergün Kıraç,"AYT Limit Fasikülleri, Yarı Çap Yayınları, 9786057997203",https://cdn.kitapsec.com/image/urun/2022/02/14/1644842766.jpg,dtyResimler\AYT-Integral-Fasikulleri-Yari-Cap-Yayinlari-709020.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Integral-Soru-Bankasi-Endemik-Yayinlari-889924.html,AYT İntegral Soru Bankası Endemik Yayınları,Endemik Yayınları,Endemik Komisyon,"9. Sınıf, Tarih, Soru Bankası, Endemik Yayınları, 9786257430975",https://cdn.kitapsec.com/image/urun/2024/08/08/1723119176.jpg,dtyResimler\AYT-Integral-Soru-Bankasi-Endemik-Yayinlari-889924.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Integral-Yildizlar-Yarisiyor-Etkilesimli-Fasikulu-Bilgi-Sarmal-916339.html,AYT İntegral Yıldızlar Yarışıyor Etkileşimli Fasikülü Bilgi Sarmal,Bilgi Sarmal Yayınları,Mehmet Karanfil,"TYT Matematik, 49 Günde, Video Ders Kitabı, Bilgi Sarmal, Mehmet Karanfil, Emre Polat, 9786256712416",https://cdn.kitapsec.com/image/urun/2025/03/26/1742973255.jpg,dtyResimler\AYT-Integral-Yildizlar-Yarisiyor-Etkilesimli-Fasikulu-Bilgi-Sarmal-916339.html_1.jpg,Matematik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Islemsiz-Fizik-Konsept-Soru-Kutuphanesi-Paraf-Yayinlari-856473.html,AYT İşlemsiz Fizik Konsept Soru Kütüphanesi Paraf Yayınları,Prf Paraf Yayınları,Paraf Komisyon,"8. Sınıf LGS Din Kültürü ve Ahlak Bilgisi Elit Karma 20 Deneme Video Çözümlü, Paraf Yayınları, 9786258110241",https://cdn.kitapsec.com/image/urun/2023/11/23/1700741219.jpg,dtyResimler\AYT-Islemsiz-Fizik-Konsept-Soru-Kutuphanesi-Paraf-Yayinlari-856473.html_1.jpg,Fizik
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Kimya-2-Kitap-Konu-Anlatimli-Soru-Bankasi-Cap-Yayinlari-794627.html,AYT Kimya 2. Kitap Konu Anlatımlı Soru Bankası Çap Yayınları,Çap Yayınları,Çap Komisyon,"TYT MSÜ KPSS, Türkçe Seti, Çap Yayınları, 9786256040854",https://cdn.kitapsec.com/image/urun/2022/12/12/1670852221.png,dtyResimler\AYT-Kimya-2-Kitap-Konu-Anlatimli-Soru-Bankasi-Cap-Yayinlari-794627.html_1.png,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Kimya-24-Adimda-Konu-Anlatimli-Soru-Bankasi-Sinav-Dergisi-Yayinlari-549084.html,AYT Kimya 24 Adımda Konu Anlatımlı Soru Bankası Sınav Dergisi Yayınları,Sınav Yayınları,Sınav Yayınları Komisyon,"9. Sınıf, Tüm Dersler, Konu Anlatımlı, Sınav Yayınları, 9786256193383,",https://cdn.kitapsec.com/image/urun/2020/09/26/1601127417.jpg,dtyResimler\AYT-Kimya-24-Adimda-Konu-Anlatimli-Soru-Bankasi-Sinav-Dergisi-Yayinlari-549084.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Kimya-40-Seans-Soru-Bankasi-Okyanus-Yayinlari-331236.html,AYT Kimya 40 Seans Soru Bankası Okyanus Yayınları,Okyanus Yayınları,Ahmet Sarıyar,"Ayt Iceberg Kimya Soru Bankası, Okyanus Yayıncılık, Ahmet Sarıyar, Fadime Ömür Sarıyar, 9786256537583,",https://cdn.kitapsec.com/image/urun/2020/07/29/1596029474.jpg,dtyResimler\AYT-Kimya-40-Seans-Soru-Bankasi-Okyanus-Yayinlari-331236.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Kimya-Adim-Adim-Soru-Kutuphanesi-Prf-Paraf-Yayinlari-376738.html,AYT Kimya Adım Adım Soru Kütüphanesi Prf Paraf Yayınları,Prf Paraf Yayınları,PRF Paraf Komisyon,"KPSS AGS, Matematik - Geometri, Garanti, KPSS, Soru Bankası, Paraf Yayınları, 9786259613727",https://cdn.kitapsec.com/image/urun/2019/09/11/1568185192.jpg,dtyResimler\AYT-Kimya-Adim-Adim-Soru-Kutuphanesi-Prf-Paraf-Yayinlari-376738.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Kimya-Adim-Adim-Tamami-Cozumlu-Soru-Kutuphanesi-Prf-Paraf-Yayinlari-368161.html,AYT Kimya Adım Adım Tamamı Çözümlü Soru Kütüphanesi Prf Paraf Yayınları,Prf Paraf Yayınları,Paraf Komisyon,"AYT İşlemsiz, Fizik, Konsept Soru Kütüphanesi, Paraf Yayınları, 9786256573093",https://cdn.kitapsec.com/image/urun/2019/06/22/1561189171.jpg,dtyResimler\AYT-Kimya-Adim-Adim-Tamami-Cozumlu-Soru-Kutuphanesi-Prf-Paraf-Yayinlari-368161.html_1.jpg,Kimya
AYT Soru Bankası,https://www.kitapsec.com/Products/AYT-Kimya-Analitik-Konu-Soru-Fasikulleri-Merkez-Yayinlari-657347.html,AYT Kimya Analitik Konu Soru Fasikülleri Merkez Yayınları,Merkez Yayınları,Merkez Yayınları Komisyon,"2022, AYT Sosyal Bilimler, 2 Performans, 5 li Deneme, Merkez Yayınları, 9786057952820",https://cdn.kitapsec.com/image/urun/2024/08/06/1722944230.jpg,dtyResimler\AYT-Kimya-Analitik-Konu-Soru-Fasikulleri-Merkez-Yayinlari-657347.html_1.jpg,Kimya
